,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
302,유세린 아쿠아포린 액티브 라이트크림 50m 1+1 기획,100.0,42000.0,420.0,"정제수,글리세린,변성알코올,다이카프릴릴카보네이트,옥틸도데칸올,글리세릴글루코사이드,다이스타치포스페이트,글리세릴스테아레이트시트레이트,부틸렌글라이콜,C12-15알킬벤조에이트,세테아릴알코올,다이메티콘,페녹시에탄올,카보머,소듐폴리아크릴레이트,데실렌글라이콜,소듐하이드록사이드",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011879806ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000118798&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
303,메이크프렘 리프팅 미 리포좀 퍼밍 크림50ml,50.0,34000.0,680.0,"정제수,글리세린,하이드로제네이티드폴리데센,카프릴릭/카프릭트라이글리세라이드,페닐트라이메티콘,베타인,폴리글리세릴-3메틸글루코오스다이스테아레이트,사이클로헥사실록세인,세틸알코올,퀸즈랜드넛오일,나이아신아마이드,글리세릴스테아레이트,베헤닐알코올,트레할로오스,펜타에리스리틸다이스테아레이트,녹차꽃추출물,은방울수선비늘줄기추출물,하이드롤라이즈드루핀단백질,하이드롤라이즈드식물성단백질,마카뿌리추출물,사카라이드아이소머레이트,아데노신,판테놀,세라마이드엔피,다시마추출물,한련초잎추출물,병풀추출물,무화과추출물,올레라케아아크멜라추출물,참마뿌리추출물,카카오씨추출물,갈랑가갈랑갈추출물,올리브오일,하이드로제네이티드레시틴,소듐하이알루로네이트,센티드제라늄꽃오일,라벤더오일,캐모마일꽃오일,오렌지껍질오일,멕시칸주니퍼오일,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,폴리글리세릴-10라우레이트,소듐스테아로일글루타메이트,프룩토올리고사카라이드,부틸렌글라이콜,다이소듐이디티에이,베타-글루칸,덱스트린,하이드롤라이즈드옥수수전분,하이드롤라이즈드하이알루로닉애씨드,수크로오스,수크로오스다이스테아레이트,콜레스테롤,말토덱스트린,잔탄검,1&2-헥산다이올,하이드록시아세토페논,에틸헥실글리세린,펜틸렌글라이콜",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013595504ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000135955&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
304,엠도씨 울트라 수분 크림 100ml,100.0,23000.0,230.0,"정제수,아이소헥사데칸,메틸프로판다이올,세테아릴에틸헥사노에이트,나이아신아마이드,에틸헥실팔미테이트,귀리커넬추출물,봉의꼬리추출물,아티초크잎추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,하이드로제네이티드레시틴,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,소듐아크릴레이트코폴리머,카프릴릭/카프릭글리세라이즈,글리세린,알란토인,부틸렌글라이콜,다이포타슘글리시리제이트,아데노신,폴리쿼터늄-51,베타-글루칸향료,1&2-헥산다이올,페녹시에탄올,에틸헥실글리세린",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013716202ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137162&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
305,브링그린 사철쑥 카밍 수분크림 75ml,75.0,23000.0,306.67,"사철쑥추출물,정제수,글리세린,부틸렌글라이콜,1&2-헥산다이올,나이아신아마이드,C13-16아이소파라핀,C12-14아이소파라핀,베르가모트오일,센티드제라늄꽃오일,하이드롤라이즈드오크라추출물,화이트루핀씨추출물,드럼스틱씨추출물,쇠비름추출물,인도멀구슬나무꽃추출물,살비아오일,광곽향오일,인도멀구슬나무잎추출물,카카오씨추출물,울금뿌리추출물,홀리바질잎추출물,참산호말추출물,소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,쑥잎수,양배추추출물,브로콜리추출물,오크라열매추출물,시금치추출물,병풀추출물,하이알루로닉애씨드,병풀잎추출물,라즈베리케톤,하이드로제네이티드폴리데센,펜틸렌글라이콜,폴리메틸실세스퀴옥세인,비닐다이메티콘,카프릴릴메티콘,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,판테놀,다이메티콘/비닐다이메티콘크로스폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,다이포타슘글리시리제이트,에틸헥실글리세린,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,아데노신,시트릭애씨드,실리카,소듐시트레이트,덱스트린,프로판다이올,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,토코페롤,벤질글라이콜,마데카소사이드,아시아티코사이드,아시아틱애씨드,마데카식애씨드,에탄올,잔탄검,다이소듐이디티에이,리모넨,시트로넬롤,리날룰,제라니올",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013738407ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137384&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
306,로벡틴 클린 연꽃수 크림 60ml,60.0,19800.0,330.0,"연꽃추출물,글리세린,펜틸렌글라이콜,다이프로필렌글라이콜,하이드로제네이티드폴리아이소부텐,나이아신아마이드,스위트아몬드오일,자일리틸글루코사이드,자일리톨,1&2-헥산다이올,카프릴릭/카프릭트라이글리세라이드,정제수,소듐폴리아크릴로일다이메틸타우레이트,판테놀,세테아릴올리베이트,하이드로제네이티드폴리데센,솔비탄올리베이트,하이드록시아세토페논,하이드록시에틸셀룰로오스,알란토인,트라이데세스-10,안하이드로자일리톨,글루코오스",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013748206ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137482&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
307,코스알엑스 퓨어 핏 시카 크림 50ml,50.0,25000.0,500.0,"병풀추출물,병풀잎추출물,병풀뿌리추출물,부틸렌글라이콜,글리세린,해바라기씨오일,카프릴릭/카프릭트라이글리세라이드,1&2-헥산다이올,세테아릴올리베이트,솔비탄올리베이트,마카다미아씨오일,비즈왁스,판테놀,세테아릴알코올,사이클로메티콘,다이메티콘/비닐다이메티콘크로스폴리머,에틸헥실글리세린,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,알지닌,알란토인,카보머,정제수,프랑스해안송껍질추출물,아시아티코사이드,아시아틱애씨드,마데카식애씨드,마데카소사이드,소듐하이알루로네이트",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013749506ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137495&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
308,한율 빨간쌀 진액보습크림 50ml,50.0,49000.0,980.0,"정제수,부틸렌글라이콜,글리세린,펜타에리스리틸테트라에틸헥사노에이트,세테아릴알코올,부틸렌글라이콜다이카프릴레이트/다이카프레이트,나이아신아마이드,다이카프릴릴카보네이트,페닐트라이메티콘,시어버터,메틸트라이메티콘,천궁수,왜당귀뿌리수,1&2-헥산다이올,글리세릴스테아레이트,하이드로제네이티드레시틴,향료,카보머,스테아릭애씨드,트로메타민,팔미틱애씨드,쌀발효여과물,하이드록시프로필비스팔미타마이드엠이에이,콜레스테롤,글리세릴카프릴레이트,에틸헥실글리세린,다이소듐이디티에이,아데노신,덱스트린,카카오추출물,미리스틱애씨드,아라키딕애씨드,토코페롤,돌콩오일",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013762301ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137623&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
309,한율 어린쑥수분진정크림 50ml,50.0,37000.0,740.0,"정제수,글리세린,부틸렌글라이콜,다이카프릴릴에터,메틸트라이메티콘,황해쑥잎수,비스-하이드록시에톡시프로필다이메티콘,1&2-헥산다이올,베타인,세틸에틸헥사노에이트,천궁수,왜당귀뿌리수,C14-22알코올,판테놀,글리세릴스테아레이트시트레이트,하이드로제네이티드폴리,스테아릭애씨드,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,글리세릴폴리메타크릴레이트,글리세릴스테아레이트,폴리메틸실세스퀴옥세인,팔미틱애씨드,아라키딜알코올,C12-20알킬글루코사이드,향료,글리세릴카프릴레이트,베헤닐알코올,아라키딜글루코사이드,에틸헥실글리세린,다이소듐이디티에이,솔비탄아이소스테아레이트,글루코오스,토코페롤,황해쑥잎오일,돌콩오일",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013857608ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138576&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
310,스킨알엑스랩 마데세라 크림 15ml,15.0,13000.0,866.67,"정제수,글리세린,부틸렌글라이콜,베타인,나이아신아마이드,1&2-헥산다이올,하이드로제네이티드레시틴,사이클로펜타실록세인,판테놀,C14-28알킬애씨드,다이메티콘,아라키딜알코올,카프릴릭/카프릭트라이글리세라이드,올리브오일,다이아이소스테아릴말레이트,글라이코실트레할로오스,라놀린,베헤닐알코올,글리세릴스테아레이트,세라마이드엔피,피이지-100스테아레이트,다이메티콘/피이지-10/15크로스폴리머,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,스쿠알란,알란토인,스테아릴알코올,아라키딜글루코사이드,피이지-10레이프씨드스테롤,잔탄검,다이포타슘글리시리제이트,라우릴피이지-9폴리다이메틸실록시에틸다이메티콘,다이프로필렌글라이콜,다이메티콘/비닐다이메티콘크로스폴리머,폴리솔베이트60,아데노신,글리세레스-20,아시아티코사이드,마데카식애씨드,아시아틱애씨드,마데카소사이드,향료,알파-아이소메틸아이오논,시트로넬올,하이드록시시트로넬알,리모넨,리날룰",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013982002ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139820&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
311,오리진스 진징 울트라 에너지 부스팅 크림 50ml,50.0,48000.0,960.0,"정제수,글리세린,카프릴릭/카프릭트라이글리세라이드,C12-20애씨드피이지-8에스터,호호바씨오일,카프릴릭/카프릭/미리스틱/스테아릭트라이글리세라이드,하이드록시에틸우레아,세틸알코올,나이아신아마이드,다이메티콘,부틸렌글라이콜,소듐폴리아스파테이트,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,레몬껍질오일,왕귤껍질오일,스피어민트잎오일,오렌지껍질오일,리모넨,리날룰,시트랄,인삼추출물,보리추출물,살리실릭애씨드,조류추출물,리놀레익애씨드,카페인,수크로오스,오이열매추출물,트레할로오스,소엽맥문동뿌리추출물,솔비톨,포스포리피드,토코페릴아세테이트,토코페롤,커피콩오일,알지닌,소듐하이알루로네이트,시어버터,해바라기씨드케이크,스쿠알란,에틸헥실글리세린,카프릴릴글라이콜,피이지-100스테아레이트,글리세릴스테아레이트,포타슘세틸포스페이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,베헤닐알코올,잔탄검,카보머,소듐하이드록사이드,다이소듐이디티에이,클로페네신,포타슘솔베이트,페녹시에탄올에센셜오일",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013566001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000135660&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
312,CKD 레티노콜라겐 저분자 300 집중크림 25ml,25.0,38000.0,1520.0,"수용성콜라겐,글리세린,정제수,사이클로헥사실록세인,프로판다이올,나이아신아마이드,다이카프릴릴에터,베타인,펜타에리스리틸테트라에틸헥사노에이트,하이드로제네이티드폴리,세틸알코올,세테아릴알코올,세테아릴올리베이트,솔비탄올리베이트,카프릴릭/카프릭트라이글리세라이드,다시마추출물,한련초잎추출물,병풀추출물,무화과추출물,인도멀구슬나무꽃추출물,인도멀구슬나무잎추출물,울금뿌리추출물,홀리바질잎추출물,참산호말추출물,향기제비꽃잎추출물,하이드로제네이티드레시틴,팔마로사오일,베르가모트오일,올리브오일,센티드제라늄꽃오일,라벤더오일,캐모마일꽃오일,연필향나무오일,오렌지껍질오일,로즈우드오일,화이트참파카꽃오일,소듐하이알루로네이트,멕시칸주니퍼오일,오렌지꽃오일,폴리글리세릴-2스테아레이트,베헤닐알코올,글리세릴스테아레이트,소듐스테아로일글루타메이트,스테아릴알코올,펜타에리스리틸다이스테아레이트,소듐폴리아크릴로일다이메틸타우레이트,글리세릴스테아레이트에스이,하이드롤라이즈드콜라겐,부틸렌글라이콜,콜레스테롤,잔탄검,하이드롤라이즈드엘라스틴,아데노신,프룩토올리고사카라이드,다이소듐이디티에이,세라마이드엔피,베타-글루칸,레틴알,하이드롤라이즈드하이알루로닉애씨드,솔비탄라우레이트,글라이신,수크로오스다이스테아레이트,세린,글루타믹애씨드,하이드록시에틸셀룰로오스,아세틸다이펩타이드-1세틸에스터,아스파틱애씨드,다이프로필렌글라이콜,류신,다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트,알라닌,라이신,알지닌,타이로신,페닐알라닌,발린,트레오닌,프롤린,아이소류신,히스티딘,메티오닌,시스테인,소듐아세틸레이티드하이알루로네이트,노나펩타이드-1,아세틸헥사펩타이드-8,카퍼트라이펩타이드-1,트라이펩타이드-1,팔미토일테트라펩타이드-7,팔미토일트라이펩타이드-1,팔미토일펜타펩타이드-4,헥사펩타이드-9,1&2-헥산다이올,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,하이드록시아세토페논,에틸헥실글리세린,카프릴릴글라이콜,제라니올,리모넨,리날룰,시트로넬올,시트랄",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015378405ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000153784&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
313,아임프롬 허니 글로우 크림 50g,50.0,32000.0,640.0,"정제수,옥틸도데칸올,C12-15알킬벤조에이트,옥틸도데실올리베이트,사이클로펜타실록세인,프로필렌글라이콜다이벤조에이트,글리세릴스테아레이트,피이지-100스테아레이트,나이아신아마이드,베헤닐올리베이트,세테아릴알코올,부틸렌글라이콜,1&2-헥산다이올,칸데릴라왁스,글리세린,스테아릴베헤네이트,폴리하이드록시스테아릭애씨드,베헤닉애씨드,세틸스테아레이트,스테아릴스테아레이트,꿀추출물,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,잔탄검,알지닌,보스웰리아수지추출물,육계나무껍질추출물,울금뿌리추출물,다이소듐이디티에이,아데노신,에틸헥실글리세린,꽃가루추출물,레반,데실글루코사이드,올리브나무잎추출물,로얄젤리추출물,프로폴리스추출물,페네틸알코올,대추나무씨추출물,병풀추출물,벌독,시트릭애씨드,아스코빅애씨드,마데카소사이드,향료,리모넨,시트랄,부틸페닐메틸프로피오날,제라니올",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013083604ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000130836&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
314,에스트라 테라크네365 수딩에멀젼 120ml,120.0,35000.0,291.67,"정제수,부틸렌글라이콜,글리세린,녹차추출물,스쿠알란,세테아릴알코올,디메치콘,나이아신아마이드,프로판디올,세틸,에칠헥사노에이트,폴리글리세릴-3메칠글루코오스디스테아레이트,1&2-헥산다이올,페녹시에탄올,글리세릴스테아레이트,스테아릭애씨드,하이드로제네이티드레시틴,잔탄검,카보머,글리세릴카프릴레이트,트로메타민,디소듐이디티에이,디포타슘글리시리제이트,에칠헥실글리세린,베타-글루칸,하이드록시프로필비스팔미타마이드엠이에이,만니톨,아크릴,레이트/암모늄메타크릴레이트코폴리머,콜레스테롤,실리카,창포추출물",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012900904ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129009&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
315,라네즈 워터뱅크 블루히알루로닉크림 45ml 기획,50.0,39000.0,780.0,"정제수,부틸렌글라이콜,글리세린,스쿠알란,수크로오스폴리스테아레이트,펜타에리스리틸,테트라에틸헥사노에이트,메틸트라이메티콘,다이부틸아디페이트,1&2-헥산다이올,글리세릴,스테아레이트,폴리글리세릴-3메틸글루코오스,다이스테아레이트,비스-하이드록시에톡시,프로필다이메티콘,스테아릴다이메티콘,카프,릴릭/카프릭/미리스틱/스테아릭트라이글리,세라이드,스테아릭애씨드,팔미틱애씨드,하이,드로제네이티드폴리아이소부텐,하이드록시,에틸아크릴레이트/소듐아크릴로일다이메틸,타우레이트코폴리머,세틸알코올,프로판다이올,옥타데센,아크릴레이트/C10-30알킬아크릴,레이트크로스폴리머,향료,잔탄검,글리세릴,카프릴레이트,덱스트린,트로메타민,에틸헥실,글리세린,다이소듐이디티에이,솔비탄아이소,스테아레이트,알란토인,하이드롤라이즈드,하이알루로닉애씨드,베타-글루칸,세라마이드엔피,미리스틱애씨드,아라키딕,애씨드,락토바실러스발효용해물,토코페롤,미역추출물",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016233708ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162337&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
316,록시땅 시어 버터 울트라 리치 페이스 크림 50ml,50.0,45000.0,900.0,정제수시어버터다이카프릴릴카보네이트글리세린타피오카전분펜틸렌글라이콜세테아릴알코올글리세릴스테아레이트피이지-100스테아레이트다이메티콘유럽밤나무씨추출물해바라기씨오일세테아레스-33하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머소듐피씨에이글리세릴카프릴레이트토코페롤잔탄검솔비탄아이소스테아레이트폴리솔베이트60카프릴릴글라이콜1&2-헥산다이올향료,cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016140301ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161403&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
317,유리아쥬 제모스 끄렘 200ml,200.0,32000.0,160.0,"온천수,정제수,미네랄오일,시어버터,다이카프릴릴에터,글리세린,폴리솔베이트60,부틸렌글라이콜,세틸알코올,스쿠알란,소듐폴리아크릴레이트,글리세릴스테아레이트,피이지-100스테아레이트,유채스테롤,라즈베리씨오일/팜오일아미노프로판다이올에스터,보리지씨오일아미노프로판다이올아마이드,다이메티콘,클로페네신,토코페릴아세테이트,세트리모늄브로마이드,o-사이멘-5-올,피록톤올아민,잔탄검,아시아티코사이드,피토스핑고신",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016144405ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161444&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
318,한율 어린쑥수분진정크림 핸드크림추가기획,50.0,37000.0,740.0,"정제수,글리세린,부틸렌글라이콜,다이카프릴릴에터,메틸트라이메티콘,황해쑥잎수,비스-하이드록시에톡시프로필다이메티콘,1&2-헥산다이올,베타인,세틸에틸헥사노에이트,천궁수,왜당귀뿌리수,C14-22알코올,판테놀,글리세릴스테아레이트시트레이트,하이드로제네이티드폴리,스테아릭애씨드,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,글리세릴폴리메타크릴레이트,글리세릴스테아레이트,폴리메틸실세스퀴옥세인,팔미틱애씨드,아라키딜알코올,C12-20알킬글루코사이드,향료,글리세릴카프릴레이트,베헤닐알코올,아라키딜글루코사이드,에틸헥실글리세린,다이소듐이디티에이,솔비탄아이소스테아레이트,글루코오스,토코페롤,황해쑥잎오일,돌콩오일",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016161309ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161613&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
319,디어 클레어스 리치 모이스트 수딩 크림 80ml,80.0,22900.0,286.25,"정제수,글리세린,카프릴릭/카프릭트라이글리세라이드,사이클로펜타실록세인,세틸알코올,글리세릴스테아레이트,세틸에틸헥사노에이트,시어버터,호호바씨오일,스테아릭애씨드,부틸렌글라이콜,솔비탄세스퀴올리에이트,마이크로크리스탈린왁스,베타인,솔비탄스테아레이트,피이지-100스테아레이트,다이메티콘,알지닌,카보머,클로페네신,토코페릴아세테이트,모란뿌리추출물,스타아니스추출물,연꽃추출물,자몽추출물,황금추출물,시트릭애씨드,베타-글루칸,하이드로제네이티드레시틴,쇠비름추출물,1&2-헥산다이올,병풀추출물,알로에베라잎추출물,접시꽃추출물,소듐하이알루로네이트,세라마이드엔피,다이소듐이디티에이,폴리쿼터늄-51,셀러리추출물,순무잎추출물,쌀겨추출물,양배추추출물,다이소듐아데노신트라이포스페이트,당근추출물,브로콜리추출물,토마토열매/잎/줄기추출물,라이신에이치씨엘,소듐아스코빌포스페이트,아세틸메티오닌,테아닌,프롤린,팔미틱애씨드,아라키딕애씨드,올레익애씨드,소듐하이드록사이드,알진,파파야열매추출물,낫토검,레몬껍질오일,라벤더오일,오렌지껍질오일,센티드제라늄꽃오일,일랑일랑꽃오일,유칼립투스잎오일",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016162602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161626&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
320,센텔리안24 마데카 멜라 캡처 스틱 듀오 기획,20.0,59000.0,2950.0,"해바라기씨오일,옥틸도데칸올,실리카,폴리에틸렌,비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레일다이머다이리놀리에이트,마이크로크리스탈왁스,병풀추출물,참당귀추출물,펜타에스리틸테트라아이소스테아레이트,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,스테아릴헵타노에이트,토코페릴아세테이트,트라이데실트라이멜리테이트,카프릴릭/카프릭트라이글리세라이드,당근추출물,들깨잎추출물,보리지추출물,사탕무뿌리추출물,세레신,칸데릴라왁스,캐모마일꽃추출물,포트마리골드꽃추출물,스테아릴카프릴레이트,아크릴레이트코폴리머,둥근잎천남성추출물,마데카식애씨드,아시아티코사이드,아시아틱애씨드,알파-비사보롤,아스코빅애씨드,나이아신아마이드,마데카소사이드,소듐하이알루로네이트,버지니아풍년화추출물,알로에베라잎추출물,향기제비꽃잎추출물,팔마로사오일,베르가모트오일,연필향나무오일,라벤더오일,센티드제라늄꽃오일,로즈우드오일,화이트참파카꽃오일,오렌지꽃오일,글리세릴베헤네이트/에이코사디오에이트,스테아랄코늄헥토라이트,토코페롤,다이메티콘,실리카실릴레이트,프로필렌카보네이트,정제수,데실글루코사이드,펜틸렌글라이콜,1&2-헥산다이올,데하이드로아세틱애씨드,제라니올,리모넨,리날룰,시트랄,시트로넬올,파네솔",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016171901ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161719&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
321,라로슈포제 똘러리앙 덤알레르고 크림 40ml,40.0,32000.0,800.0,"정제수,아이소세틸스테아레이트,스쿠알란,시어버터,다이메티콘,글리세린,옥수수전분,펜틸렌글라이콜,부틸렌글라이콜,글리세릴스테아레이트,피이지-100스테아레이트,세틸알코올,단삼뿌리추출물,다이메티콘올,소듐하이드록사이드,스핑고모나스발효추출물,카프릴릴글라이콜,시트릭애씨드,아세틸다이펩타이드-1세틸에스터,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016180501ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161805&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
322,리얼베리어 시카릴리프 RX 카밍 크림 60ml 기획,70.0,28000.0,400.0,"정제수,프로판다이올,나이아신아마이드,판테놀,세테아릴알코올,부틸렌글라이콜,1&2-헥산다이올,식물성스쿠알란,트라이에틸시트레이트,세틸에틸헥사노에이트,병풀추출물,아시아티코사이드,아시아틱애씨드,마데카식애씨드,글리세릴스테아레이트시트레이트,글리세릴스테아레이트,다이아이소스테아릴말레이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,하이드록시아세토페논,레시틴,다이소듐이디티에이,아데노신,솔비탄아이소스테아레이트,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,다이포타슘글리시리제이트,미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이,알지닌",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018344302ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183443&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
323,오가나셀 뉴 펩타이드 리커버리 크림 50ml,50.0,38000.0,760.0,"정제수,글리세린,다이프로필렌글라이콜,시어버터,세테아릴알코올,식물성오일,사이클로펜타실록세인,다이펜타에리스리틸헥사C5-9애씨드에스터,사이클로헥사실록세인,아라키딜알코올,베헤닐알코올,아라키딜글루코사이드,세테아릴글루코사이드,다이메티콘,폴리아크릴레이트크로스폴리머-6,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,풀루란,엑토인,알란토인,판테놀,하이드록시프로필스타치포스페이트,병풀추출물,소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트,하이드로제네이티드레시틴,세라마이드엔피,마데카소사이드,아시아티코사이드,효모베타-글루칸,알라닌,알지닌,글라이신,글루타믹애씨드,세린,카퍼트라이펩타이드-1,헥사펩타이드-61다이머,아세틸헥사펩타이드-8,노나펩타이드-1,부틸렌글라이콜,마텔추출물,한련추출물,다이소듐이디티에이,리날룰,옥틸도데칸올,카프릴릴글라이콜,에틸헥실글리세린,페녹시에탄올,1&2-헥산다이올,향료",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016188302ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161883&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
