,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
138,헤라 옴므 파워부스팅 토너 150ML,150,65000,433.33,"정제수,변성알코올,부틸렌글라이콜,글리세린,나이아신아마이드,비스-피이지-18메틸에터다이메틸실레인,1&2-헥산다이올,판테놀,피이지-60하이드로제네이티드캐스터오일,옥틸도데세스-16,향료,카보머,에틸헥실글리세린,트로메타민,아데노신,다이소듐이디티에이,리모넨,트레할로오스,카페인,락토바실러스발효용해물,리날룰,하이드롤라이즈드옥수수전분,소나무잎추출물,시트랄,알파-아이소메틸아이오논,살리실릭애씨드,프로판다이올,글라이콜릭애씨드,토코페롤,소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트크로스폴리머,하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017807501ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000178075&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
139,차앤박 히알루로닉 더마텐션 토너 150ml+50ml+50ml 기획,250,35000,140,"정제수,변성알코올,글리세린,트라이에틸헥사노인,카프릴릭/카프릭트라이글리세라이드,다이프로필렌글라이콜,1&2-헥산다이올,나이아신아마이드,하이드로제네이티드레시틴,판테놀,푸른연꽃수,카보머,트로메타민,소듐하이알루로네이트,C14-22알코올,스쿠알란,폴리솔베이트60,프로판다이올,마카다미아씨오일,아데노신,향료,아라키딜글루코사이드,시어버터,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,글리세릴스테아레이트,스테아릭애씨드,세라마이드엔피,콜레스테롤,다이메티콘,피이지-100스테아레이트,벤질글라이콜,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드콜라겐,하이드록시프로필트라이모늄하이알루로네이트,소듐아세틸레이티드하이알루로네이트,에틸헥실글리세린,하이알루로닉애씨드,라즈베리케톤,아세틸테트라펩타이드-9",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017787903ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000177879&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
140,플로운 홀리바질 스킨 컨트롤러 토너 200ml,200,24000,120,"홀리바질잎추출물,정제수,글리세린,다이프로필렌글라이콜,1&2-헥산다이올,부틸렌글라이콜,베타인,아이소펜틸다이올,메틸프로판다이올,폴리글리세릴-10라우레이트,판테놀,글루코노락톤,생강추출물,페퍼민트잎추출물,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,에틸헥실글리세린,트로메타민,다이소듐이디티에이,류코노스톡/무발효여과물,페퍼민트오일,레몬밤추출물,모과추출물,오렌지꽃추출물,라벤더추출물,소나무잎추출물,애플민트잎추출물,콘민트잎추출물,타임잎추출물,페퍼민트추출물",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017593011ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000175930&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
141,랩시리즈 데일리 레스큐 워터 로션 200ml 홀리데이 기획,200,58000,290,"데일리레스큐워터로션:정제수,부틸렌글라이콜,펜틸렌글라이콜,글리세린,녹차추출물,디프로필렌글라이콜,갈고리가시우무추출물,겔리디엘라아세로사추출물,하이드롤라이즈드쌀추출물,알로에베라잎추출물,마텔잎추출물,알로에베라잎수,카페인,판테친,아세틸글루코사민,갈조추출물,폴리소르베이트20,소듐바이카보네이트,카프릴릴글라이콜,디포타슘글리시리제이트,아미노프로필아스코빌포스페이트,소듐하이알루로네이트,효모폴리사카라이드,락토퍼옥시다아제,시트릭애씨드,글루코오스옥시다아제,향료,디소듐이디티에이,페녹시에탄올　제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017610204ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176102&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
142,프랭클리 시카 80% 히알루론산 토너 260mL,260,11200,43.08,"병풀추출물,정제수,1&2-헥산다이올,메틸프로판다이올,베타인,소듐하이알루로네이트,알란토인,글리세린,병풀잎추출물,병풀뿌리추출물,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트,하이알루로닉애씨드,아시아틱애씨드,아시아티코사이드,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,마데카식애씨드,마데카소사이드,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,다이소듐이디티에이",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017747709ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000177477&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
143,이지에프올로지 인헨싱 리파이닝 토너 100ml,100,48000,480,"흰목이버섯추출물,효모발효여과물,1&2-헥산다이올,페녹시에탄올,클로페네신,콘민트추출물,바추잎잎추출물,다마스크장미꽃수",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017067801ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170678&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
144,미프 스킨 180ml,180,16000,88.89,"정제수,글리세린,1&2-헥산다이올,부틸렌글라이콜,나이아신아마이드,다이메티콘,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,하이드로제네이티드레시틴,트레할로오스,수크로오스다이스테아레이트,카보머,트로메타민,아데노신,다이소듐이디티에이,향료,빙하수,보검선인장열매추출물,악마의발톱뿌리추출물,호스테일켈프추출물,납작파래추출물,팔손이분홍치추출물,페네틸알코올,소듐카라기난,야니아루벤스추출물,펜틸렌글라이콜,카프릴릴글라이콜,호호바씨오일,블루아가베잎추출물,글라이신,세린,글루타믹애씨드,해바라기씨오일불검화물,스쿠알란,아스파틱애씨드,류신,알라닌,라이신,알지닌,타이로신,페닐알라닌,발린,트레오닌,프롤린,아이소류신,토마토추출물,히스티딘,메티오닌,시스테인,두날리엘라살리나추출물",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017404901ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174049&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
145,피캄 베리어 사이클 KMX 토너 200ml 기획,230,23000,100,"정제수,부틸렌글라이콜,프로판다이올,1&2-헥산다이올,나이아신아마이드,판테놀,에틸헥실글리세린,알란토인,아데노신,잔탄검,다이소듐이디티에이,폴리쿼터늄-51,월계수잎추출물,질경이추출물,소듐하이알루로네이트,버지니아풍년화수,곤약뿌리추출물,소듐구아이아줄렌설포네이트,파파야열매추출물,락토바실러스발효물,밤부사불가리스추출물,편백잎추출물,소나무잎추출물,측백나무추출물,시팀우드검추출물,병풀추출물,티트리잎추출물,쌀겨추출물,아시아틱애씨드,아시아티코사이드,마데카식애씨드,마데카소사이드",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017783603ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000177836&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
146,THREE 쓰리 밸런싱 로션 R 140ml,140,70000,500,"정제수,포도수,부틸렌글라이콜,펜틸렌글라이콜,폴리글리세릴-10미리스테이트,울금뿌리추출물,폴리글리세릴-10올리에이트,하이드롤라이즈드알진,잔탄검,시트릭애씨드,소듐시트레이트,록샘파이어추출물,글리세린,섬조릿대수,녹차꽃추출물,인카르나타시계꽃전초추출물,데하이드로아세틱애씨드,센티드제라늄꽃오일,유향나무오일,노니열매즙,피나무꽃추출물,프로판다이올,베르가모트오일,벤질알코올,마조람꽃오일,사과수",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017347301ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000173473&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
147,에센허브 티트리 90 카밍 토너 320ml,320,21000,65.62,"티트리잎추출물,부틸렌글라이콜,나이아신아마이드,디프로필렌글라이콜,디메칠이미다졸리디논쌀전분,글리세린,트레할로스,베타인,자몽추출물,유자추출물,유칼립투스잎추출물,클로브꽃추출물,고삼추출물,알란토인,티트리잎오일,피피지-26-부테스-26,피이지-40하이드로제네이티드캐스터오일,1&2-헥산다이올,카프릴릴글라이콜,아데노신,팔각회향추출물,디포타슘글리시리제이트,시트릭애씨드,멘톡시프로판디올,슈가켈프추출물,위치하젤잎수,알로에베라잎추출물,병풀추출물,카페인,토코페릴아세테이트,디소듐이디티에이",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017063801ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170638&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
148,아벤느 젠틀 토닝 로션 200ml 1+1 기획,400,29000,72.5,"아벤느온천수,향료,하이드로제네이티드스타치하이드롤리세이트,피이지-7글리세릴코코에이트,페녹시에탄올,스테아랄코늄헥토라이트,트리소듐이디티에이,정제수",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017050909ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170509&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
149,미구하라 울트라 화이트닝 퍼펙션 스킨 오리진 400ml,400,31000,77.5,"정제수,글리세린,프로판다이올,나이아신아마이드,메틸프로판다이올,1&2-헥산다이올,폴리글리세릴-10라우레이트,부틸렌글라이콜,소듐시트레이트,시트릭애씨드,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,에틸헥실글리세린,카라멜,폴리쿼터늄-51,녹차추출물,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,진흙버섯추출물,소듐하이알루로네이트,벤질글라이콜,하이드롤라이즈드하이알루로닉애씨드,카룸페트로셀리눔추출물,케일잎추출물,바오밥나무씨추출물,티트리추출물,아티초크잎추출물,오죽잎추출물,브루셀스프라우트추출물,멜론추출물,라임추출물,다시마추출물,페퍼민트잎추출물,키위추출물,알로에잎추출물,병풀추출물,매실추출물,오이열매추출물,사막장미잎세포추출물,노니열매추출물,하이알루로닉애씨드,라즈베리케톤,리모넨,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016826902ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168269&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
150,클럽맨피노드 드래곤 노어 오데토일렛 414ml,414,25000,60.39,"변성알코올,정제수,향료,벤질벤조에이트,신남알,시트랄,시트로넬올,쿠마린,유제놀,제라니올,리모넨,리날룰,프로필렌글라이콜,적색40호",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016784302ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167843&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
151,차앤박 하이드로세라 에센셜토너 150ml,150,32000,213.33,"정제수,다이프로필렌글라이콜,부틸렌글라이콜,글리세린,나이아신아마이드,프로판다이올,1&2-헥산다이올,다이메티콘,스쿠알란,글리세레스-25피씨에이아이소스테아레이트,판테놀,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,하이드록시에틸셀룰로오스,하이드로제네이티드레시틴,소듐하이알루로네이트,세테아릴알코올,잔탄검,스테아릭애씨드,하이알루로닉애씨드,베르가모트오일,판토락톤,레몬껍질오일,베타-글루칸,오렌지오일,퀸즈랜드넛오일,라벤더오일,소듐하이알루로네이트크로스폴리머,벤질글라이콜,세라마이드엔피,센티드제라늄꽃오일,바질오일,에틸헥실글리세린,세라마이드엔에스,콜레스테롤,피토스핑고신,세라마이드에이에스,세라마이드에이피,라즈베리케톤,망가니즈설페이트,소듐글루코네이트,페러스설페이트,세라마이드이오피,마그네슘설페이트,징크글루코네이트,카퍼글루코네이트,칼슘글루코네이트,다이소듐이디티에이,리모넨,리날룰",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016756401ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167564&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
152,볼드포뮬러 미스트 토너 180ml,180,22000,122.22,"정제수,다이프로필렌글라이콜,펜틸렌글라이콜,트라이에틸시트레이트,아이리쉬모스추출물,자일리톨,사탕수수추출물,아틀라스시다나무껍질오일,서양벌노랑이씨추출물,백미꽃추출물,파스향나무잎추출물,로즈마리잎오일,접시꽃추출물,클레리오일,캐모마일꽃오일,소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,부틸렌글라이콜,판테놀,베타인,폴리글리세릴-2올리에이트,글리세린,다이페닐다이메티콘,트라이에틸헥사노인,에틸헥실글리세린,다이포타슘글리시리제이트,소듐시트레이트,석시닉애씨드,1&2-헥산다이올,하이드로제네이티드레시틴,시트릭애씨드,트로메타민,토코페롤,하이드록시프로필트라이모늄하이알루로네이트,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,카보머",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016736015ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167360&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
153,에스트라 테라크네365 클리어 토너 150ml,150,23000,153.33,"정제수,프로판다이올,글리세린,1&2-헥산다이올,만니톨,나이아신아마이드,알란토인,멘톡시프로판다이올,에틸헥실글리세린,카보머,다이소듐이디티에이,소듐하이알루로네이트,글루코노락톤,토코페롤",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016844701ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168447&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
154,셀퓨전씨 포스트 알파 카밍 토너 200ml,200,35000,175,"정제수,글리세린,부틸렌글라이콜,1&2-헥산다이올,메틸글루세스-20,피피지-26-부테스-26,피이지-40하이드로제네이티드캐스터오일,에틸헥실글리세린,폴리아크릴레이트크로스폴리머-6,소듐시트레이트,향료,시트릭애씨드,하이드록시에틸셀룰로오스,다이소듐이디티에이,글루코노락톤,t-부틸알코올,소듐하이알루로네이트,하이알루로닉애씨드,폴리솔베이트60,다이소듐포스페이트,하이드롤라이즈드하이알루로닉애씨드,레몬밤잎추출물,로즈마리닉애씨드,소듐포스페이트,포타슘하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,하이드록시프로필트라이모늄하이알루로네이트,소듐아세틸레이티드하이알루로네이트,피이지-9다이글리시딜에터/소듐하이알루로네이트크로스폴리머",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016646701ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000166467&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
155,아이디얼 포맨 시카플러스 진정토너 기획,250,22000,88,"병풀추출물,정제수,부틸렌글라이콜,글리세린,2,3-부탄다이올,나이아신아마이드,변성알코올,펜틸렌글라이콜,프로판다이올,옥틸도데세스-16,무화과추출물,베타인,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,하이드록시아세토페논,향료,에틸헥실글리세린,아데노신,다이소듐이디티에이,1&2-헥산다이올,하이드로제네이티드레시틴,당느릅나무뿌리추출물,줄맨드라미씨추출물,병풀뿌리추출물,병풀잎추출물,효모발효물,세라마이드엔피,소듐하이알루로네이트,아시아티코사이드,마데카소사이드,하이드록시프로필트라이모늄하이알루로네이트,해수,소듐아세틸레이티드하이알루로네이트,플랑크톤추출물,하이드롤라이즈드하이알루로닉애씨드,마데카식애씨드,소듐하이알루로네이트크로스폴리머,아시아틱애씨드,포타슘하이알루로네이트,하이알루로닉애씨드",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017865702ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000178657&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
156,비마이셀프 C2 워터플럼핑 토너 200ml,200,23900,119.5,"정제수,부틸렌글라이콜,글리세린,다이프로필렌글라이콜,펜틸렌글라이콜,마데카소사이드,소듐하이알루로네이트,글리세릴시트레이트/락테이트/리놀리에이트/올리에이트,세라마이드엔피,다이부틸아디페이트,솔비탄올리에이트,세테아릴올리베이트,하이드로제네이티드레시틴,폴리글리세릴-10라우레이트,베타인,펙틴,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,하이드록시프로필메틸셀룰로오스,레시틴,해마토코쿠스플루비알리스오일",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017899001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000178990&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
157,비오템 비오수르스 중복합성 토너 400ml,400,65000,162.5,정제수부틸렌글라이콜변성알코올글리세린피피지-6-데실테트라데세스-30피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린징크글루코네이트글라이신메치오닌소듐시트레이트소듐석시네이트알지닌세린만노오스디소듐이디티에이하이드롤라이즈드밀단백질비트레오실라발효물시트릭애씨드시트룰린락토바실러스발효물토코페롤포타슘소르베이트소듐데하이드로아세테이트페녹시에탄올클로페네신향료리날룰제라니올알파-이소메칠이오논하이드록시시트로넬알시트로넬올부틸페닐메칠프로피오날벤질알코올벤질살리실레이트,skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017041801ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170418&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
158,어퓨 마데카소사이드 시카 플루이드 2X 300ml,300,16000,53.33,"정제수,병풀잎수,다이프로필렌글라이콜,글리세린,1&2-헥산다이올,피피지-13-데실테트라데세스-24,페닐트라이메티콘,카보머,카프릴릭/카프릭트라이글리세라이드,트로메타민,잔탄검,마데카소사이드,다이소듐이디티에이,부틸렌글라이콜,아시아티코사이드,세라마이드엔피,판테놀,알로에베라잎추출물,병풀추출물,오렌지껍질오일,병풀잎추출물,폴리글리세릴-10미리스테이트,하이드로제네이티드레시틴,녹나무껍질오일,센티드제라늄꽃오일,만다린껍질추출물,레몬껍질오일,멕시칸주니퍼오일,베타-글루칸,로즈마리잎오일,카프릴릴글라이콜,일랑일랑꽃오일,토코페롤,마데카식애씨드,아시아틱애씨드,리모넨,리날룰,시트로넬올",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017030803ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170308&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
159,MAC 라이트풀 C3 스킨 리뉴얼 로션,140,55000,392.86,"정제수,부틸렌글라이콜,글리세레스-26,글리세린,소듐하이알루로네이트,수박추출물,에스큘렌타렌즈콩추출물,오이열매추출물,사과추출물,세룰라타벚나무꽃추출물,퉁퉁마디추출물,슈가켈프추출물,조류추출물,카페인,소듐락테이트,소듐피씨에이,메틸글루세스-20,트레할로오스,아스코빌글루코사이드,수크로오스,실리카,칼슘알루미늄보로실리케이트,폴리솔베이트20,트로메타민,카보머,카프릴릴글라이콜,헥실렌글라이콜,향료,다이소듐이디티에이,페녹시에탄올,포타슘솔베이트,소듐벤조에이트,티타늄디옥사이드,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017996601ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000179966&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
160,차앤박 아쿠아 수딩 토너 200ml+100ml 기획,300,26000,86.67,"정제수,프로판다이올,다이프로필렌글라이콜,에리스리톨,피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린,1&2-헥산다이올,부틸렌글라이콜,폴리솔베이트80,판테놀,소듐하이알루로네이트,알란토인,글리세린,다이소듐이디티에이,하이알루로닉애씨드,트로메타민,펜틸렌글라이콜,향료,말라카이트추출물,마데카소사이드,쇠비름추출물,하이드록시페닐프로파미도벤조익애씨드,판토락톤,카프릴릭/카프릭트라이글리세라이드,하이드로제네이티드레시틴,글루코오스,알지닌,하이드록시프로필메틸셀룰로오스,시트릭애씨드,아스코빌팔미테이트,칼슘카보네이트,아세틸글루코사민,아스코빅애씨드,글루타티온,리날룰",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016968301ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169683&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
161,리얼베리어 인텐스 모이스처 토너 300ml,300,24000,80,"정제수,다이프로필렌글라이콜,글리세린,부틸렌글라이콜,1-2-헥산다이올,하이드록시에틸우레아,하이드록시아세토페논,글라이코실트레할로오스,하이드로제네이티드스타치하이드롤리세이트,카보머,판테놀,알란토인,시어버터,카프릴릴/카프릴글루코사이드,소듐파이테이트,소듐하이알루로네이트,폴리글리세릴-10미리스테이트,폴리글리세릴-10라우레이트,하이드로제네이티드레시틴,알지닌,피마자씨오일,폴리글리세릴-10스테아레이트,락토바이오닉애씨드,올리브오일,연필향나무오일,로즈마리잎오일,발삼코파이바수지,엑토인,타타릭애씨드,글리세릴카프릴레이트,리놀레익애씨드,미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이,카프릴로일살리실릭애씨드,마데카소사이드,피토스테롤,유칼립투스잎오일,광곽향오일,글라이코리피드,칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물,프로판다이올,소듐하이알루로네이트크로스폴리머,향기제비꽃잎추출물,라벤더오일,일랑일랑꽃오일,불가리스쑥오일,캐모마일꽃오일,하이드롤라이즈드글라이코사미노글리칸,커먼자스민오일,갈바눔수지오일,마트리카리아꽃오일,벤질글라이콜,하이드롤라이즈드하이알루로닉애씨드,하이드록시프로필트라이모늄하이알루로네이트,에틸헥실글리세린,소듐아세틸레이티드하이알루로네이트,하이알루로닉애씨드,라즈베리케톤",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016930203ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169302&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
162,피지오겔 DMT 포맨 에센셜 토너 200ml,200,30000,150,"정제수,다이프로필렌글라이콜,글리세린,1&2-헥산다이올,펜타에리스리틸테트라에틸헥사노에이트,헥실데실에틸헥사노에이트,변성알코올,카프릴릭/카프릭트라이글리세라이드,스쿠알란,알지닌,피토스테롤,세린,베타인,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,다이메티콘,사이클로펜타실록세인,소듐하이알루로네이트,소듐피씨에이,하이드록시에틸우레아,트로메타민,트라이소듐이디티에이",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016917902ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169179&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
163,헉슬리 토너 익스트랙트 잇 120ml,120,32000,266.67,"보검선인장줄기추출물,프로판다이올,다이프로필렌글라이콜,1&2-헥산다이올,보검선인장씨오일,배롱나무꽃추출물,프로방스장미꽃추출물,피이지-60하이드로제네이티드캐스터오일,잔탄검,부틸렌글라이콜,에틸헥실글리세린,정제수,다이소듐이디티에이,페녹시에탄올,향료,아밀신남알,유제놀,부틸페닐메틸프로피오날,시트로넬올,헥실신남알",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017554001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000175540&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
164,더바디샵 티트리 스킨 클리어링 매티파잉 토너 250ml,250,20000,80,"정제수,변성알코올,타피오카스타치폴리메칠실세스퀴옥산,카프릴릴글라이콜,피이지-40하이드로제네이티드캐스터오일,버지니아풍년화수,글리세린,흰버드나무껍질추출물,티트리잎오일,에탄올,알란토인,호동씨오일,폴리메칠실세스퀴옥산,시트랄,t-부틸알코올,리모넨,소듐하이드록사이드,시트로넬올,레몬향티트리오일,디나토늄벤조에이트,토코페롤,황색4호,카라멜,청색1호",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017204601ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000172046&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
165,바비 브라운 하이드레이팅 페이스 토닉,200,65000,325,"E65R-HYDRATINGFACETONIC,정제수,헥실렌글라이콜,부틸렌글라이콜,프로판다이올,폴리솔베이트20,글리세린,녹차추출물,오이열매추출물,마트리카리아추출물,스페인감초뿌리추출물,개청각추출물,오렌지,판테틴,팔마로사오일,콜레스테롤,트레할로오스,알로에베라잎즙,소듐하이알루로네이트,라벤더오일,리놀레익애씨드,아크릴레이트코폴리머,피탄트라이올,피토스핑고신,글라이신,하이드록시프롤린,프롤린,카보머,리날룰,제라니올,리모넨,다이소듐이디티에이,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트,페녹시에탄올,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015776802ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157768&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
